date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2022-03-20 00:24:00,0.506732,0.5,0.5,0.49637502,0.49645293,0.33,0.67,0.66,0.67,0.66,0.6629446,0.65,0.65,0.65000004,0.64,0.66,0.67,0.65
2022-03-20 00:25:00,0.50456023,0.5,0.5,0.49,0.51,0.39,0.59,0.58,0.6,0.61,0.61,0.62,0.61,0.62,0.62,0.61,0.61,0.63
2022-03-20 00:26:00,0.50501156,0.5,0.46805122,0.61,0.47,0.4,0.6,0.55,0.59,0.6,0.6,0.61,0.61,0.61,0.61,0.6,0.6,0.63
2022-03-20 00:27:00,0.5060991,0.5,0.51189655,0.49,0.51,0.38,0.61,0.59,0.61,0.59970665,0.62,0.62,0.62,0.62,0.63,0.62,0.62,0.63
2022-03-20 00:28:00,0.50666493,0.5,0.5008971,0.49414584,0.51,0.38,0.58,0.62125367,0.61,0.6096348,0.62,0.63,0.62,0.63,0.63,0.62,0.62,0.64
2022-03-20 00:29:00,0.5073153,0.5,0.49934563,0.49749124,0.47,0.37,0.59,0.6450638,0.63,0.6269533,0.63,0.64,0.63,0.64,0.64,0.65000004,0.63,0.64
2022-03-20 00:30:00,0.50629014,0.5,0.5025742,0.4965378,0.51,0.36,0.62,0.6346091,0.63,0.62068033,0.63,0.64,0.64,0.64,0.64,0.63,0.64,0.65
2022-03-20 00:31:00,0.50648475,0.5,0.50171274,0.49443328,0.51,0.37,0.59,0.6270589,0.63,0.6127105,0.62,0.63,0.63,0.63,0.64,0.62,0.63,0.64
2022-03-20 00:32:00,0.50610346,0.5,0.50322604,0.4947313,0.51,0.39,0.59,0.61085975,0.6,0.60280526,0.61,0.62,0.62,0.62,0.63,0.61,0.62,0.64
2022-03-20 00:33:00,0.5066329,0.5,0.50140965,0.49539542,0.51,0.37,0.59,0.62952226,0.63,0.61426,0.62,0.64,0.63,0.64,0.64,0.62,0.63,0.65
2022-03-20 00:34:00,0.5078755,0.5,0.49532947,0.49812272,0.55,0.37,0.6,0.6245865,0.63,0.6080957,0.63,0.64,0.63,0.64,0.65000004,0.63,0.64,0.65
2022-03-20 00:35:00,0.5037511,0.5,0.5014094,0.48677382,0.51,0.47,0.52,0.52573127,0.5,0.53,0.54,0.55,0.55,0.55,0.56,0.57,0.53,0.58
2022-03-20 00:36:00,0.5083312,0.5,0.5009397,0.49088156,0.55,0.51,0.52,0.4926753,0.46,0.5,0.51,0.52,0.52,0.52,0.52,0.49,0.5,0.55
2022-03-20 00:37:00,0.50796807,0.5,0.49955735,0.49112114,0.55,0.49,0.53,0.5098418,0.47,0.51,0.52,0.54,0.53,0.54,0.54,0.53000003,0.51,0.56
2022-03-20 00:38:00,0.50676924,0.5,0.5039481,0.49,0.55,0.47,0.55,0.5225168,0.5,0.53,0.54,0.56,0.55,0.56,0.56,0.54,0.54,0.58
2022-03-20 00:39:00,0.5056837,0.5,0.5,0.49,0.47,0.44,0.52,0.5387766,0.53,0.55,0.57,0.58,0.58,0.58,0.59,0.56,0.56,0.6
2022-03-20 00:40:00,0.5,0.5,0.5,0.49,0.55,0.48,0.54,0.503154,0.49,0.52,0.53,0.55,0.54,0.55,0.55,0.53000003,0.52,0.58
2022-03-20 00:41:00,0.50495285,0.5,0.5,0.49,0.51,0.51,0.5,0.51,0.46,0.5,0.51,0.52,0.52,0.52,0.53,0.49,0.5,0.55
2022-03-20 00:42:00,0.50519156,0.5,0.5,0.49,0.51,0.49,0.51,0.48,0.47,0.51,0.52,0.51484793,0.53,0.54,0.5140013,0.52,0.51,0.56
2022-03-20 00:43:00,0.5043423,0.5,0.5,0.49,0.55,0.46,0.52,0.52,0.51,0.53,0.54,0.56027013,0.56,0.56,0.5492117,0.56,0.54,0.59
2022-03-20 00:44:00,0.5037688,0.5,0.5,0.49,0.51,0.43,0.59,0.55,0.55,0.56,0.57,0.5788006,0.59,0.59000003,0.569295,0.58,0.58,0.62
2022-03-20 00:45:00,0.5047465,0.5,0.5,0.49,0.51,0.4,0.54,0.6,0.58,0.58,0.59,0.5998903,0.61,0.61,0.59311813,0.59000003,0.6,0.64
2022-03-20 00:46:00,0.50419724,0.5,0.5,0.49,0.51,0.39,0.55,0.6,0.6,0.59,0.6,0.61257523,0.62,0.63,0.6042957,0.61,0.62,0.64
2022-03-20 00:47:00,0.5036159,0.5,0.5,0.52,0.51,0.4,0.57,0.59,0.59,0.58,0.6,0.607771,0.61,0.62,0.6087286,0.61,0.6,0.64
2022-03-20 00:48:00,0.50570714,0.5,0.5,0.49,0.55,0.39,0.56,0.56,0.6,0.59,0.6,0.6208044,0.62,0.63,0.6075505,0.61,0.61,0.64
2022-03-20 00:49:00,0.506435,0.5,0.5,0.49,0.51,0.37,0.57,0.6,0.63,0.61,0.62,0.63257104,0.64,0.64,0.6248842,0.63291013,0.63,0.65
2022-03-20 00:50:00,0.50931823,0.5,0.5,0.49,0.47,0.37,0.57,0.64,0.63,0.61,0.62,0.6241751,0.64,0.64,0.6227797,0.6290664,0.63,0.66
2022-03-20 00:51:00,0.5057152,0.5,0.5,0.49,0.51,0.36,0.55,0.61,0.65,0.62,0.63,0.64610523,0.65,0.65000004,0.66,0.63821673,0.64,0.66
2022-03-20 00:52:00,0.50842756,0.5,0.5,0.49,0.47,0.34,0.59,0.63,0.68,0.64,0.65000004,0.6530987,0.67,0.67,0.67,0.65293866,0.66,0.67
2022-03-20 00:53:00,0.50556254,0.5,0.5,0.52,0.51,0.35,0.59,0.67,0.65999997,0.63,0.64,0.6637269,0.65999997,0.66,0.66,0.6618177,0.65,0.67
2022-03-20 00:54:00,0.5048765,0.5,0.5,0.49,0.55,0.34,0.56,0.66,0.68,0.64,0.65000004,0.67456686,0.67,0.67,0.67,0.65997404,0.66,0.67
2022-03-20 00:55:00,0.5055262,0.5,0.5,0.52,0.51,0.34,0.57,0.7,0.68,0.64,0.65000004,0.67651033,0.67,0.67,0.67,0.67260873,0.67,0.67
2022-03-20 00:56:00,0.5054684,0.5,0.5,0.49,0.51,0.34,0.54,0.64,0.68,0.64,0.65000004,0.67,0.67,0.67,0.67,0.6530654,0.66,0.67
2022-03-20 00:57:00,0.5043036,0.5,0.5,0.52,0.51,0.35,0.58,0.64,0.65999997,0.63,0.64,0.66,0.65999997,0.66,0.66,0.65404516,0.65,0.67
2022-03-20 00:58:00,0.5043385,0.5,0.5,0.49,0.51,0.35,0.55,0.68,0.65999997,0.63,0.64,0.67,0.67,0.67,0.66,0.6524822,0.65,0.67
2022-03-20 00:59:00,0.505416,0.5,0.5,0.49,0.47,0.36,0.58,0.61,0.65,0.62,0.64,0.66,0.65999997,0.66,0.65000004,0.63376004,0.64,0.67
2022-03-20 01:00:00,0.5054094,0.5,0.5,0.49,0.51,0.35,0.55,0.73,0.67,0.63,0.64,0.66,0.67,0.66,0.66,0.65948933,0.65,0.67
2022-03-20 01:01:00,0.5075974,0.5,0.5,0.49,0.47,0.33,0.57,0.76,0.7,0.65,0.66,0.68,0.69,0.68,0.68,0.6723268,0.68,0.68
2022-03-20 01:02:00,0.5063565,0.5,0.5,0.49,0.51,0.3176368,0.57,0.7,0.7,0.65,0.66,0.69,0.69,0.69,0.68,0.6786397,0.68,0.68
2022-03-20 01:03:00,0.5064026,0.5,0.5,0.49,0.51,0.34102884,0.59,0.6625292,0.6756977,0.65,0.66,0.69,0.69,0.69,0.69,0.6760932,0.68,0.68
2022-03-20 01:04:00,0.50510174,0.5,0.5,0.52,0.51,0.3283285,0.55,0.6680209,0.6781815,0.65,0.66,0.69,0.69,0.69,0.69,0.66,0.68,0.68
2022-03-20 01:05:00,0.50771904,0.5,0.5,0.49,0.47,0.3378125,0.57,0.67378414,0.6714364,0.64,0.66,0.69,0.69,0.6505565,0.68,0.66,0.67,0.68
2022-03-20 01:06:00,0.5,0.5,0.5,0.49,0.51,0.3320701,0.56,0.6728216,0.6793627,0.65,0.66,0.69,0.7,0.67032176,0.69,0.68,0.67,0.68
2022-03-20 01:07:00,0.5,0.5,0.5,0.49,0.51,0.33725023,0.53,0.66675293,0.6773449,0.64,0.66,0.69,0.69,0.66771996,0.69,0.66,0.67,0.68
2022-03-20 01:08:00,0.49,0.5,0.5,0.49,0.47,0.34267238,0.58,0.66338885,0.6556215,0.63,0.64,0.68,0.68,0.638276,0.68,0.65000004,0.65,0.68
2022-03-20 01:09:00,0.5,0.5,0.5,0.49,0.51,0.33859915,0.57,0.64,0.6644447,0.63,0.65025014,0.68,0.68,0.65403545,0.68,0.65000004,0.66,0.68
2022-03-20 01:10:00,0.5,0.5,0.5,0.52,0.51,0.32998744,0.59,0.64,0.6629513,0.63,0.6624143,0.68,0.68,0.6648523,0.69,0.65000004,0.66,0.68
2022-03-20 01:11:00,0.5,0.5,0.5,0.49435535,0.51,0.33147296,0.56,0.67,0.67455155,0.63,0.65328753,0.68,0.68,0.66588277,0.69,0.66,0.66,0.68
2022-03-20 01:12:00,0.5,0.5,0.5,0.495939,0.51,0.32956442,0.56,0.68,0.67,0.62,0.6544675,0.68,0.68,0.67111284,0.68,0.64,0.65,0.68
2022-03-20 01:13:00,0.5,0.5,0.5,0.49637693,0.51,0.33598077,0.56,0.68,0.65,0.62,0.65093744,0.67,0.68,0.6643423,0.68,0.64,0.65,0.68
2022-03-20 01:14:00,0.5,0.5,0.5,0.5019556,0.47,0.3452922,0.57,0.6,0.65999997,0.62,0.63621795,0.67,0.68,0.63836795,0.67,0.64,0.64,0.68
2022-03-20 01:15:00,0.5,0.5,0.5,0.49998334,0.51,0.3524368,0.6,0.56,0.65999997,0.62,0.64569694,0.67,0.67,0.649932,0.67,0.66,0.64,0.67
2022-03-20 01:16:00,0.49,0.5,0.5,0.50163853,0.55,0.36624357,0.59,0.6339441,0.65999997,0.63,0.6410219,0.66,0.67,0.6591921,0.66,0.63,0.64,0.67
2022-03-20 01:17:00,0.49,0.5,0.5,0.49843976,0.51,0.350441,0.6,0.6567523,0.65999997,0.63,0.6459126,0.67,0.67,0.6543786,0.66,0.64,0.64,0.67
2022-03-20 01:18:00,0.5,0.5,0.5,0.49,0.47,0.34952858,0.6,0.65784526,0.65,0.63,0.6379633,0.67,0.67,0.63417137,0.67,0.64,0.64,0.68
2022-03-20 01:19:00,0.49,0.5,0.5,0.49,0.55,0.36340117,0.59,0.6301552,0.65,0.62,0.6482861,0.67,0.67,0.67,0.67,0.64,0.64,0.67
2022-03-20 01:20:00,0.49,0.5,0.5,0.49,0.47,0.33061364,0.57,0.69,0.65999997,0.62,0.63184154,0.67,0.67,0.67,0.67,0.66,0.64,0.68
2022-03-20 01:21:00,0.49,0.5,0.5,0.49,0.51,0.35459766,0.56,0.61,0.65999997,0.6228691,0.634276,0.66,0.65999997,0.66,0.67,0.64,0.64,0.67
2022-03-20 01:22:00,0.49,0.5,0.5,0.49,0.51,0.37,0.58,0.59,0.64,0.61650574,0.635807,0.66,0.65,0.66,0.66,0.63,0.63,0.67
2022-03-20 01:23:00,0.5,0.5,0.5,0.49,0.47,0.37,0.59,0.63,0.64,0.62345827,0.63,0.65,0.65,0.65000004,0.66,0.64,0.63,0.67
2022-03-20 01:24:00,0.49,0.5,0.5,0.49,0.55,0.38,0.55,0.63,0.64,0.6096297,0.62,0.65,0.64,0.65000004,0.66,0.63,0.62,0.66
2022-03-20 01:25:00,0.49,0.5,0.5,0.49,0.51,0.37,0.57,0.59,0.65,0.6126179,0.63,0.65,0.65,0.65000004,0.66,0.63,0.64,0.66
2022-03-20 01:26:00,0.49,0.5,0.5,0.49,0.51,0.34,0.59,0.67,0.68,0.63960415,0.65000004,0.67,0.65999997,0.67,0.67,0.67,0.66,0.67
2022-03-20 01:27:00,0.49,0.5,0.5,0.49,0.47,0.35,0.59,0.68,0.65999997,0.63518256,0.64,0.66,0.65,0.66,0.66,0.64,0.65,0.66
2022-03-20 01:28:00,0.5,0.5,0.5,0.49,0.55,0.36,0.55,0.62,0.64,0.6074273,0.63,0.65,0.64,0.65000004,0.65000004,0.63,0.64,0.66
2022-03-20 01:29:00,0.5,0.5,0.5,0.50282085,0.47,0.37,0.57,0.61,0.63,0.61367923,0.62,0.64,0.63,0.64,0.64,0.62,0.63,0.65
2022-03-20 01:30:00,0.5,0.5,0.5,0.49668753,0.51,0.38,0.55,0.63,0.63,0.60468745,0.62,0.63,0.63,0.63,0.64,0.61,0.62,0.65
2022-03-20 01:31:00,0.5,0.5,0.5,0.49781713,0.55,0.39,0.55,0.63,0.6,0.58957946,0.61,0.62,0.61,0.62,0.62,0.6,0.61,0.64
2022-03-20 01:32:00,0.49,0.5,0.5,0.49,0.51,0.41,0.57,0.54,0.56,0.574064,0.59,0.59,0.59,0.59000003,0.6,0.61,0.59,0.62
2022-03-20 01:33:00,0.5,0.5,0.5,0.49,0.55,0.43,0.58,0.51,0.56,0.55699974,0.59,0.58,0.58,0.58,0.59,0.56,0.58,0.61
2022-03-20 01:34:00,0.5,0.5,0.5,0.49,0.47,0.43,0.59,0.55,0.55,0.56671935,0.58,0.57,0.57,0.57,0.57,0.58,0.57,0.6
2022-03-20 01:35:00,0.5,0.5,0.5,0.52,0.51,0.45,0.58,0.53,0.52,0.5520775,0.56,0.55,0.55,0.55,0.56,0.58,0.55,0.59
2022-03-20 01:36:00,0.51,0.5,0.5,0.49,0.53,0.47,0.57,0.57,0.49,0.53040487,0.55,0.54,0.54,0.54,0.54,0.54,0.5398315,0.56
2022-03-20 01:37:00,0.5,0.5,0.5,0.53,0.56,0.49,0.55,0.54,0.47,0.51251155,0.53,0.51,0.51,0.51,0.51,0.51,0.5227076,0.54
2022-03-20 01:38:00,0.5,0.5,0.5,0.49,0.5,0.52,0.56,0.46,0.44,0.49515295,0.5,0.49,0.49,0.49,0.49,0.51,0.48848474,0.52
2022-03-20 01:39:00,0.49,0.5,0.5,0.53,0.5,0.54,0.53,0.44,0.42,0.48017657,0.48,0.47,0.47,0.47,0.47,0.47,0.46853963,0.5
2022-03-20 01:40:00,0.51,0.5,0.5,0.53,0.56,0.56,0.49,0.41,0.4,0.4482536,0.46,0.45,0.45,0.45,0.45,0.46,0.4587335,0.48
2022-03-20 01:41:00,0.49,0.5,0.5,0.49,0.56,0.58,0.46,0.4,0.38,0.44471475,0.44,0.43,0.43,0.43,0.44,0.44,0.43697542,0.46
2022-03-20 01:42:00,0.5,0.5,0.5,0.53,0.53,0.6,0.47,0.42000002,0.35,0.4233472,0.42,0.42000002,0.42,0.42,0.42,0.42000002,0.41218725,0.45
2022-03-20 01:43:00,0.48,0.5,0.5,0.49,0.5,0.62,0.46,0.38,0.35,0.42093757,0.41,0.4,0.4,0.4,0.4,0.42000002,0.4043963,0.43
2022-03-20 01:44:00,0.5,0.5,0.5,0.49,0.56,0.63,0.45,0.38,0.34,0.39922372,0.39000002,0.39000002,0.39000002,0.39000002,0.39,0.38,0.39584684,0.41
2022-03-20 01:45:00,0.49,0.5,0.5,0.49,0.56,0.65,0.4,0.34,0.31,0.38046828,0.37,0.36,0.35999998,0.36,0.37,0.35,0.36729977,0.38
2022-03-20 01:46:00,0.5,0.5,0.5,0.53,0.56,0.67,0.41,0.34,0.31,0.35,0.36,0.35,0.35,0.35000002,0.36,0.34,0.35465738,0.37
2022-03-20 01:47:00,0.5,0.5,0.5,0.57,0.56,0.67,0.38,0.33,0.31,0.34,0.35,0.35,0.34,0.35000002,0.35,0.34,0.34708908,0.37
2022-03-20 01:48:00,0.49,0.5,0.5,0.49,0.53,0.69,0.35,0.32,0.29,0.32,0.33,0.32000002,0.32,0.32000002,0.33,0.31,0.3135658,0.34
2022-03-20 01:49:00,0.5,0.5,0.5,0.53,0.53,0.7,0.38,0.29000002,0.27,0.31,0.31,0.31,0.31,0.31,0.32,0.31,0.3018305,0.32999998
2022-03-20 01:50:00,0.5,0.5,0.5,0.49,0.53,0.72,0.35999998,0.28,0.26000002,0.29,0.3,0.3,0.29999998,0.3,0.3,0.28,0.28625098,0.31
2022-03-20 01:51:00,0.49,0.5,0.5,0.49,0.5,0.73,0.34,0.3,0.26000002,0.28,0.28,0.29,0.28,0.29,0.29000002,0.27,0.27159408,0.29
2022-03-20 01:52:00,0.49,0.5,0.5,0.62,0.53,0.74,0.32,0.26000002,0.26000002,0.27,0.28,0.28,0.28,0.28,0.28,0.27,0.28769714,0.29
2022-03-20 01:53:00,0.5,0.5,0.5,0.49,0.5,0.75,0.31,0.27,0.26067594,0.26,0.26,0.27,0.26,0.27,0.26999998,0.26,0.25882855,0.28
2022-03-20 01:54:00,0.52,0.5,0.5,0.49,0.5,0.76,0.3,0.26000002,0.2539498,0.25,0.25,0.26000002,0.26,0.26000002,0.26,0.25000003,0.25796306,0.26
2022-03-20 01:55:00,0.49,0.5,0.5,0.49,0.47,0.77,0.28,0.26000002,0.24914211,0.22999999,0.24000001,0.24000001,0.23999998,0.24000001,0.25,0.24,0.24230751,0.25
2022-03-20 01:56:00,0.50396943,0.5,0.5,0.49,0.5,0.77,0.26,0.26000002,0.24447277,0.22999999,0.24000001,0.24000001,0.23999998,0.24000001,0.24000001,0.24,0.22983786,0.25
2022-03-20 01:57:00,0.49,0.5,0.5,0.53,0.47,0.78000003,0.29000002,0.21999998,0.24455929,0.22,0.22,0.22999999,0.23000002,0.22999999,0.22999999,0.21999998,0.23394522,0.23
2022-03-20 01:58:00,0.5,0.5,0.5,0.49,0.5,0.79,0.21999998,0.24,0.2274361,0.20999998,0.21000001,0.22,0.21000001,0.22,0.22,0.21000002,0.21024325,0.22000001
2022-03-20 01:59:00,0.5,0.5,0.5,0.53,0.47,0.79,0.23,0.23,0.22395864,0.20999998,0.21000001,0.22,0.21000001,0.22,0.22,0.21000002,0.21000001,0.22000001
2022-03-20 02:00:00,0.49,0.5,0.5,0.49,0.5,0.8,0.21,0.21999998,0.21309647,0.19999999,0.20000002,0.20999998,0.20000002,0.20999998,0.21000001,0.2,0.19999999,0.21
2022-03-20 02:01:00,0.5,0.5,0.5,0.49,0.5,0.8,0.19000001,0.2,0.20997322,0.19,0.20000002,0.20000002,0.20000002,0.19999999,0.19999999,0.2,0.19999999,0.2
2022-03-20 02:02:00,0.5,0.5,0.5,0.49,0.47,0.81,0.21999998,0.21999998,0.20647064,0.19,0.20000002,0.20000002,0.20000002,0.19999999,0.19999999,0.2,0.19999999,0.2
2022-03-20 02:03:00,0.5,0.5,0.5,0.49,0.47,0.82,0.19000001,0.2,0.19869784,0.18,0.18,0.19,0.19,0.19,0.19,0.17999999,0.19,0.17999999
2022-03-20 02:04:00,0.51,0.5,0.5,0.49,0.5,0.82,0.17999999,0.17,0.19825542,0.18,0.18,0.18,0.18,0.18,0.18,0.17999999,0.17999998,0.17999999
2022-03-20 02:05:00,0.5,0.5,0.5,0.49,0.47,0.82,0.17,0.17999999,0.19413853,0.16999999,0.17000002,0.18,0.18,0.18,0.18,0.17999999,0.17999998,0.17
2022-03-20 02:06:00,0.5,0.5,0.5,0.49,0.47,0.83,0.12,0.18999998,0.19999999,0.16,0.16,0.16999999,0.16999999,0.16999999,0.20568812,0.17,0.16999999,0.16925098
2022-03-20 02:07:00,0.5,0.5,0.5,0.49,0.47,0.83,0.16000001,0.17999999,0.19999999,0.16,0.17000002,0.16999999,0.16999999,0.16999999,0.20890939,0.17,0.16999999,0.17247508
2022-03-20 02:08:00,0.5,0.5,0.5,0.49,0.5,0.83,0.16000001,0.17999999,0.19999999,0.16,0.16,0.16,0.16946432,0.16,0.21071914,0.17,0.16999999,0.17231457
2022-03-20 02:09:00,0.49,0.5,0.5,0.49,0.47,0.84000003,0.14,0.17999999,0.19999999,0.14999998,0.15,0.16,0.16,0.16,0.19092232,0.16000001,0.16999999,0.16790907
2022-03-20 02:10:00,0.5,0.5,0.5,0.49,0.47,0.84000003,0.11000001,0.17,0.19999999,0.16,0.15,0.16,0.16,0.20910114,0.21688756,0.16000001,0.16999999,0.15952949
2022-03-20 02:11:00,0.5,0.5,0.5,0.49,0.5,0.84000003,0.10000002,0.17782281,0.19,0.14999998,0.15,0.15,0.15,0.21188423,0.2233119,0.16000001,0.16,0.16047229
2022-03-20 02:12:00,0.49,0.5,0.5,0.49,0.5,0.85,0.11000001,0.17543323,0.19999999,0.13999999,0.14000002,0.15,0.15,0.20026332,0.21178132,0.14999999,0.16,0.15524144
2022-03-20 02:13:00,0.5,0.5,0.5,0.49,0.5,0.85,0.12999998,0.17999999,0.19999999,0.13999999,0.14000002,0.15,0.15,0.19114706,0.14000002,0.14999999,0.16,0.15258305
2022-03-20 02:14:00,0.49,0.5,0.5,0.53,0.47,0.85,0.11000001,0.17999999,0.19,0.13999999,0.14000002,0.13999999,0.14000002,0.14972103,0.14000002,0.14999999,0.14999998,0.15240411
2022-03-20 02:15:00,0.49,0.5,0.5,0.57,0.56,0.85,0.089999996,0.17,0.19,0.13999999,0.13,0.13999999,0.14000002,0.18428844,0.14000002,0.14999999,0.14999998,0.19301654
2022-03-20 02:16:00,0.49,0.5,0.5,0.49,0.5,0.86,0.05,0.16000001,0.18,0.13,0.13,0.13,0.13000003,0.16597879,0.13,0.14,0.14999998,0.13676055
2022-03-20 02:17:00,0.49,0.5,0.5,0.49,0.47,0.85,0.070000015,0.17,0.19,0.13,0.13,0.13999999,0.14000002,0.14000002,0.13,0.14,0.14999998,0.15154983
2022-03-20 02:18:00,0.49,0.5,0.5,0.49,0.5,0.86,0.089999996,0.17,0.19,0.13,0.13,0.13,0.13000003,0.13,0.13,0.14,0.14999998,0.14541198
2022-03-20 02:19:00,0.5,0.5,0.5,0.49,0.47,0.86,0.04000001,0.17,0.18,0.12000001,0.120000005,0.13,0.13000003,0.13,0.13,0.12999998,0.13999999,0.14268114
2022-03-20 02:20:00,0.5,0.5,0.5,0.49,0.53,0.86,0.030000022,0.16609626,0.18,0.12000001,0.120000005,0.13,0.13000003,0.13,0.13,0.12999998,0.13999999,0.15869777
2022-03-20 02:21:00,0.49,0.5,0.5,0.49,0.47,0.86,0.080000006,0.14264493,0.17000002,0.12000001,0.120000005,0.120000005,0.120000005,0.120000005,0.119999975,0.12999998,0.13999999,0.1425782
2022-03-20 02:22:00,0.49,0.5,0.5,0.49,0.47,0.87,0.05999999,0.14074759,0.17000002,0.12000001,0.120000005,0.120000005,0.120000005,0.120000005,0.119999975,0.12999998,0.13999999,0.14095004
2022-03-20 02:23:00,0.5,0.5,0.5,0.49,0.47,0.86,0.01000001,0.13982622,0.18,0.12000001,0.120000005,0.120000005,0.120000005,0.120000005,0.119999975,0.12999998,0.13999999,0.10999999
2022-03-20 02:24:00,0.5,0.5,0.5,0.49,0.5,0.87,1.9785704e-08,0.14443345,0.16,0.12000001,0.120000005,0.120000005,0.120000005,0.120000005,0.119999975,0.11999999,0.13999999,0.10999999
2022-03-20 02:25:00,0.49,0.5,0.5,0.49,0.47,0.87,0.020000001,0.13460211,0.16,0.12000001,0.120000005,0.120000005,0.120000005,0.120000005,0.119999975,0.11999999,0.13999999,0.10999999
2022-03-20 02:26:00,0.5,0.5,0.5,0.49,0.47,0.87,0.01000001,0.13628061,0.16,0.12000001,0.110000014,0.120000005,0.120000005,0.120000005,0.119999975,0.11999999,0.13999999,0.10999999
2022-03-20 02:27:00,0.5,0.5,0.5,0.49,0.5,0.87,0.04000001,0.14811413,0.17364317,0.12000001,0.110000014,0.120000005,0.120000005,0.120000005,0.119999975,0.11999999,0.13999999,0.10999999
2022-03-20 02:28:00,0.49,0.5,0.5,0.49,0.47,0.87,0.020000001,0.13647018,0.17162842,0.10999999,0.110000014,0.120000005,0.120000005,0.120000005,0.109999985,0.11999999,0.13999999,0.10999999
2022-03-20 02:29:00,0.5,0.5,0.5,0.49,0.47,0.87,0.01000001,0.13794573,0.17081407,0.10999999,0.110000014,0.120000005,0.120000005,0.120000005,0.109999985,0.11,0.13,0.1
2022-03-20 02:30:00,0.5,0.5,0.5,0.49,0.47,0.87,0.020000001,0.13853778,0.170602,0.10999999,0.110000014,0.109999985,0.120000005,0.109999985,0.109999985,0.11999999,0.13,0.10999999
2022-03-20 02:31:00,0.49,0.5,0.5,0.49,0.47,0.87,0.020000001,0.13909988,0.17355892,0.12000001,0.120000005,0.120000005,0.120000005,0.120000005,0.119999975,0.11999999,0.13999999,0.10999999
2022-03-20 02:32:00,0.49,0.5,0.5,0.49,0.47,0.87,0.030000022,0.14043291,0.17403373,0.12000001,0.120000005,0.120000005,0.120000005,0.120000005,0.119999975,0.12999998,0.13999999,0.10999999
2022-03-20 02:33:00,0.49,0.5,0.5,0.49,0.47,0.87,0.04000001,0.13802584,0.17189848,0.12000001,0.110000014,0.120000005,0.120000005,0.120000005,0.109999985,0.11999999,0.13999999,0.10999999
2022-03-20 02:34:00,0.49,0.5,0.5,0.49,0.5,0.86,0.05999999,0.14896522,0.17444062,0.12000001,0.120000005,0.120000005,0.120000005,0.120000005,0.119999975,0.12999998,0.13999999,0.10999999
2022-03-20 02:35:00,0.49,0.5,0.5,0.49,0.47,0.86,0.089999996,0.14542075,0.17482731,0.12000001,0.120000005,0.13,0.13000003,0.13,0.119999975,0.12999998,0.13999999,0.10999999
2022-03-20 02:36:00,0.5,0.5,0.5,0.49,0.5,0.86,0.04000001,0.14879923,0.17433506,0.12000001,0.120000005,0.120000005,0.120000005,0.120000005,0.119999975,0.12999998,0.13999999,0.10999999
2022-03-20 02:37:00,0.49,0.5,0.5,0.49,0.5,0.86,0.04000001,0.14,0.17186153,0.12000001,0.120000005,0.13,0.13000003,0.13,0.119999975,0.12999998,0.13999999,0.11999998
2022-03-20 02:38:00,0.49,0.5,0.5,0.49,0.47,0.86,0.070000015,0.17,0.17372021,0.13,0.13,0.13,0.13000003,0.13,0.13,0.14,0.14999998,0.11999998
2022-03-20 02:39:00,0.48,0.5,0.5,0.49,0.47,0.86,0.080000006,0.14999999,0.1761001,0.13,0.13,0.13,0.13000003,0.13,0.13,0.14,0.14999998,0.11999998
2022-03-20 02:40:00,0.49,0.5,0.5,0.49,0.47,0.85,0.14999999,0.17,0.17703092,0.13999999,0.14000002,0.13999999,0.14000002,0.14000002,0.14000002,0.14999999,0.14999998,0.13000001
2022-03-20 02:41:00,0.5,0.5,0.5,0.49,0.47,0.85,0.14,0.17,0.17622203,0.14999998,0.14000002,0.13999999,0.15,0.14000002,0.14000002,0.14999999,0.16,0.13000001
2022-03-20 02:42:00,0.5,0.5,0.5,0.49,0.5,0.85,0.14999999,0.17999999,0.18190911,0.14999998,0.15,0.15,0.15,0.14999998,0.15,0.14999999,0.16,0.14
2022-03-20 02:43:00,0.49,0.5,0.5,0.49649864,0.5,0.84000003,0.12999998,0.17999999,0.18619335,0.14999998,0.15,0.15,0.15,0.14999998,0.15,0.17,0.16,0.14
2022-03-20 02:44:00,0.49,0.5,0.5,0.5009156,0.47,0.84000003,0.21999998,0.14999999,0.1849347,0.16,0.16,0.15355387,0.16,0.16,0.16,0.17,0.16999999,0.14999999
2022-03-20 02:45:00,0.5,0.5,0.5,0.50536203,0.47,0.83,0.21,0.17999999,0.19999999,0.16999999,0.17000002,0.17386323,0.16999999,0.16999999,0.16,0.17,0.16999999,0.16000001
2022-03-20 02:46:00,0.5,0.5,0.5,0.49593535,0.5,0.83,0.2,0.17999999,0.19999999,0.16999999,0.17000002,0.16930676,0.16999999,0.16999999,0.16999999,0.17999999,0.16508085,0.16000001
2022-03-20 02:47:00,0.49,0.5,0.5,0.49328464,0.5,0.82,0.24,0.17,0.19999999,0.19,0.18,0.17890301,0.18,0.18,0.18,0.18999998,0.17843059,0.17
2022-03-20 02:48:00,0.49,0.5,0.4930958,0.4957852,0.5,0.81,0.23,0.2,0.19999999,0.19,0.19,0.18292075,0.19324058,0.19,0.19,0.18999998,0.19,0.17999999
